StudentID,SGPA_Sem1,SGPA_Sem2,SGPA_Sem3,SGPA_Sem4,SGPA_Sem5,SGPA_Sem6,SGPA_Sem7,SGPA_Sem8,CGPA,AttendancePercent,Internships,Projects,Workshops,Certifications,Publications,AptitudeTestScore,SoftSkillsRating,CodingTestScore,MockInterviewScore,ExtraCurricular,Salary Package,IsAnomaly,PlacementStatus,Target_Gender,Target_City,Target_CollegeTier,Target_Stream,Target_Specialisation,Target_Hostel,Target_HistoryOfBacklogs,Target_CGPA_Tier
27407,4.0,4.58,4.01,4.21,4.14,4.38,4.11,4.0,4.17,76.0,0,2,1.0,1,1,84.6,3.7,60.1,55.40852962724507,0,0.0,0,0,0.6583148043673049,0.6597051597051597,0.9081480429068692,0.6716653512233622,0.6516526517359088,0.6592842673869007,0.7361406597706209,0.2031315364847905
27408,6.59,6.89,6.66,6.62,7.09,7.04,6.81,6.79,6.79,79.8,2,3,3.0,4,1,81.1,3.154210956663942,56.6,71.2,1,8.51,0,1,0.6583148043673049,0.6609427609427609,0.9081480429068692,0.6532128154644711,0.6622787899921542,0.6592842673869007,0.7361406597706209,0.7792716749065477
27409,8.51,8.51,8.62,8.39,8.91,8.88,8.84,8.71,8.68,90.7,3,4,3.0,3,1,92.5,3.9,82.0,58.5,1,22.79,0,1,0.6583148043673049,0.6506528701650652,0.6976624490671242,0.6716653512233622,0.6516526517359088,0.6592842673869007,0.7361406597706209,0.9910676817936576
27410,8.28,8.25,7.87,8.53,8.45,7.75,8.11,9.42,8.24,83.8,1,4,3.0,3,1,87.7,4.1,62.2,75.4,1,22.88,0,1,0.6553077968490462,0.6553480475382003,0.9081480429068692,0.6716653512233622,0.6516526517359088,0.6553895987043369,0.7361406597706209,0.9910676817936576
27411,6.74,6.21,7.1,6.82,7.09,6.91,6.41,6.93,6.65,70.8,1,2,1.0,1,0,68.6,3.154210956663942,45.5,46.9,0,8.8,0,1,0.6583148043673049,0.6597051597051597,0.3018718274111675,0.6716653512233622,0.6622787899921542,0.6592842673869007,0.7361406597706209,0.7792716749065477
27412,9.92,9.59,9.92,9.34,9.83,9.94,10.0,10.0,9.99,75.3,2,4,3.0,3,2,68.7,3.154210956663942,55.8,81.9,1,18.76,0,1,0.6553077968490462,0.6553480475382003,0.9081480429068692,0.6487879142756763,0.6584004959702418,0.6553895987043369,0.7361406597706209,0.9910676817936576
27413,7.13,6.75,6.99,6.89,6.61,6.59,7.23,6.7,6.6,73.3,1,2,2.0,1,1,61.0,3.2,54.3,52.6,1,9.8,0,1,0.6583148043673049,0.6553480475382003,0.6976624490671242,0.6563886424134872,0.6563831350080799,0.6592842673869007,0.7361406597706209,0.7792716749065477
27414,6.22,6.25,6.4,6.27,6.44,6.18,5.7,6.06,6.17,72.0,0,2,1.0,2,0,73.5,3.154210956663942,55.4,59.1,1,0.0,0,0,0.6583148043673049,0.6553480475382003,0.6976624490671242,0.6487879142756763,0.6584004959702418,0.6553895987043369,0.7361406597706209,0.2031315364847905
27415,6.72,7.47,6.97,6.92,6.9,6.85,7.18,6.68,9.97,83.5,3,5,1.0,2,0,98.0,2.2,57.41127296699558,54.9,0,8.58,1,1,0.6553077968490462,0.6605866403746611,0.3018718274111675,0.6716653512233622,0.6563831350080799,0.6592842673869007,0.7361406597706209,0.7792716749065477
27416,7.2,8.03,7.77,7.97,8.02,8.33,8.38,7.95,7.85,89.2,2,3,3.0,2,1,92.5,3.154210956663942,85.6,55.40852962724507,0,8.73,0,1,0.6553077968490462,0.6553480475382003,0.9081480429068692,0.651540003644979,0.6563831350080799,0.6553895987043369,0.7361406597706209,0.7792716749065477
27417,7.5,7.11,7.21,8.14,7.64,7.73,7.69,7.52,7.5,77.2,1,2,2.0,2,0,63.1,2.5,59.6,57.4,1,0.0,0,0,0.6553077968490462,0.6529160739687055,0.3018718274111675,0.6487879142756763,0.6563831350080799,0.6553895987043369,0.7361406597706209,0.7792716749065477
27418,7.89,8.09,7.57,7.62,7.89,7.6,7.76,7.27,7.78,79.6,1,3,1.0,1,1,64.0,2.5,55.3,51.2,1,8.17,0,1,0.6553077968490462,0.661128903122498,0.6976624490671242,0.6716653512233622,0.6516526517359088,0.6592842673869007,0.7361406597706209,0.7792716749065477
27419,6.53,7.07,7.56,7.16,7.5,7.33,7.16,6.86,7.03,89.6,2,2,1.0,2,1,66.5,2.2,61.3,46.6,1,8.22,0,1,0.6583148043673049,0.6591515870661525,0.9081480429068692,0.6716653512233622,0.6516526517359088,0.6592842673869007,0.7361406597706209,0.7792716749065477
27420,7.36,6.88,7.43,7.15,6.74,6.74,6.43,6.94,7.07,69.1,1,1,0.0,0,0,46.9,2.2,23.2,55.40852962724507,1,0.0,0,0,0.6583148043673049,0.661128903122498,0.3018718274111675,0.6532128154644711,0.6622787899921542,0.6553895987043369,0.7361406597706209,0.7792716749065477
27421,8.37,7.79,8.06,8.68,8.66,8.79,8.25,8.34,8.12,89.5,1,4,3.0,2,1,82.0,3.154210956663942,80.7,82.8,1,18.82,0,1,0.6583148043673049,0.6529160739687055,0.6976624490671242,0.651540003644979,0.6516526517359088,0.6592842673869007,0.7361406597706209,0.9910676817936576
27422,8.18,7.78,7.65,7.97,7.98,7.63,7.85,7.87,7.89,75.1,1,2,2.0,0,0,68.85926127341149,2.2,58.9,49.4,0,0.0,0,0,0.6583148043673049,0.6616339540345579,0.6976624490671242,0.6716653512233622,0.6563831350080799,0.6592842673869007,0.3022949379598111,0.7792716749065477
27423,7.36,7.14,7.27,7.62,7.31,7.93,7.79,7.79,7.62,89.5,3,3,3.0,4,1,87.2,3.154210956663942,86.5,55.40852962724507,1,8.31,0,1,0.6553077968490462,0.6605866403746611,0.6976624490671242,0.6716653512233622,0.6516526517359088,0.6553895987043369,0.7361406597706209,0.7792716749065477
27424,7.1,6.8,6.7,6.82,7.24,6.93,7.16,7.11,7.1,72.6,1,2,2.0,2,1,68.1,4.0,56.7,55.40852962724507,1,8.68,0,1,0.6583148043673049,0.6605866403746611,0.6976624490671242,0.6487879142756763,0.6563831350080799,0.6592842673869007,0.7361406597706209,0.7792716749065477
27425,4.52,5.24,4.53,4.33,4.28,4.67,4.66,4.0,4.65,77.4,1,2,2.0,2,0,57.9,3.154210956663942,60.6,58.4,1,0.0,0,0,0.6583148043673049,0.6609427609427609,0.6976624490671242,0.6532128154644711,0.6563831350080799,0.6592842673869007,0.7361406597706209,0.2031315364847905
27426,9.37,9.05,9.4,9.98,9.35,9.78,9.35,10.0,9.52,90.6,2,3,3.0,3,1,80.7,4.8,68.2,91.5,1,25.56,0,1,0.6583148043673049,0.6506528701650652,0.9081480429068692,0.6716653512233622,0.6516526517359088,0.6592842673869007,0.7361406597706209,0.9910676817936576
27427,6.51,7.7,7.59,7.73,6.65,7.23,7.21,7.21,7.19,67.9,1,3,2.0,1,1,68.85926127341149,3.5,52.8,60.6,0,8.11,0,1,0.6553077968490462,0.6506528701650652,0.3018718274111675,0.6487879142756763,0.6563831350080799,0.6553895987043369,0.3022949379598111,0.7792716749065477
27428,5.22,5.54,5.77,5.53,5.6,5.78,5.63,5.43,5.79,67.4,1,2,1.0,2,1,67.6,3.9,59.1,55.40852962724507,0,0.0,0,0,0.6553077968490462,0.6597051597051597,0.9081480429068692,0.6532128154644711,0.6584004959702418,0.6553895987043369,0.3022949379598111,0.2031315364847905
27429,7.82,7.26,7.12,7.14,7.12,7.03,7.13,6.99,7.22,85.0,1,2,2.0,2,1,68.3,2.6,54.3,44.6,0,0.0,0,0,0.6583148043673049,0.6529160739687055,0.3018718274111675,0.6532128154644711,0.6563831350080799,0.6592842673869007,0.3022949379598111,0.7792716749065477
27430,8.58,8.87,9.05,8.79,9.04,9.0,9.22,8.53,8.91,81.7,2,2,3.0,4,2,86.0,3.2,94.4,66.5,0,18.64,0,1,0.6583148043673049,0.6609427609427609,0.6976624490671242,0.6486231313926043,0.6584004959702418,0.6592842673869007,0.3022949379598111,0.9910676817936576
27431,7.73,8.29,8.44,7.98,8.05,7.76,8.15,8.82,8.06,97.1,3,3,2.0,4,1,83.6,3.154210956663942,88.1,55.40852962724507,1,18.98,0,1,0.6553077968490462,0.6605866403746611,0.6976624490671242,0.6532128154644711,0.6584004959702418,0.6553895987043369,0.7361406597706209,0.9910676817936576
27432,7.29,6.12,6.72,6.65,6.61,6.84,6.53,6.97,6.76,81.9,1,2,2.0,2,1,68.85926127341149,3.2,57.1,64.2,1,0.0,0,0,0.6583148043673049,0.6616339540345579,0.6976624490671242,0.6716653512233622,0.6622787899921542,0.6553895987043369,0.3022949379598111,0.7792716749065477
27433,8.64,7.83,8.32,8.36,8.69,8.58,8.11,8.16,8.24,98.0,2,2,3.0,5,2,87.8,3.9,76.1,55.40852962724507,0,18.51,0,1,0.6583148043673049,0.6467799288818649,0.6976624490671242,0.6563886424134872,0.6584004959702418,0.6553895987043369,0.7361406597706209,0.9910676817936576
27434,7.08,6.79,7.36,6.92,6.77,6.92,7.0,6.57,6.86,77.9,1,1,3.0,3,1,68.85926127341149,3.2,56.3,42.6,0,8.76,0,1,0.6583148043673049,0.6553480475382003,0.3018718274111675,0.6716653512233622,0.6622787899921542,0.6553895987043369,0.7361406597706209,0.7792716749065477
27435,7.8,8.46,8.2,8.73,8.3,8.45,8.79,8.53,8.38,92.9,1,4,3.0,3,2,74.2,3.5,67.8,55.40852962724507,1,18.1,0,1,0.6553077968490462,0.6591515870661525,0.9081480429068692,0.6716653512233622,0.6516526517359088,0.6553895987043369,0.7361406597706209,0.9910676817936576
27436,6.97,6.95,6.4,7.3,7.22,6.93,7.06,6.76,6.95,79.9,2,3,3.0,3,1,74.1,4.5,70.4,55.40852962724507,0,8.44,0,1,0.6583148043673049,0.6597051597051597,0.9081480429068692,0.6532128154644711,0.6563831350080799,0.6592842673869007,0.7361406597706209,0.7792716749065477
27437,4.02,4.0,4.0,4.28,4.01,4.0,4.21,4.4,4.3,58.9,0,1,1.0,1,0,36.4,1.9,29.0,31.8,0,0.0,0,0,0.6583148043673049,0.6467799288818649,0.3018718274111675,0.6486231313926043,0.6516526517359088,0.6553895987043369,0.7361406597706209,0.2031315364847905
27438,6.01,6.04,6.25,6.18,6.1,6.55,5.87,6.35,6.1,71.5,1,2,2.0,2,1,56.1,2.2,56.0,56.0,0,3.59,0,1,0.6553077968490462,0.6605866403746611,0.3018718274111675,0.6716653512233622,0.6516526517359088,0.6553895987043369,0.7361406597706209,0.2031315364847905
27439,6.5,6.3,6.47,6.19,6.41,6.46,6.08,6.41,6.15,86.6,1,2,2.0,1,1,69.5,3.8,56.5,56.1,0,3.77,0,1,0.6553077968490462,0.6553480475382003,0.6976624490671242,0.6563886424134872,0.6563831350080799,0.6592842673869007,0.7361406597706209,0.2031315364847905
27440,8.2,8.01,8.46,8.01,7.89,7.9,7.95,7.15,7.79,72.1,0,1,0.0,0,0,43.2,1.8,20.3,34.9,0,0.0,0,0,0.6583148043673049,0.6605866403746611,0.3018718274111675,0.6486231313926043,0.6516526517359088,0.6592842673869007,0.7361406597706209,0.7792716749065477
27441,7.41,7.44,7.42,7.39,6.43,7.16,7.6,7.64,7.26,68.9,0,3,1.8044691509931448,1,1,70.5,3.9,52.5,44.6,0,0.0,0,0,0.6583148043673049,0.6597051597051597,0.6976624490671242,0.6486231313926043,0.6516526517359088,0.6592842673869007,0.7361406597706209,0.7792716749065477
27442,5.81,6.13,5.79,5.68,6.41,5.51,6.24,6.05,6.03,80.4,1,2,1.0,1,0,58.8,2.5,57.41127296699558,44.0,1,0.0,0,0,0.6583148043673049,0.6553480475382003,0.3018718274111675,0.6716653512233622,0.6584004959702418,0.6553895987043369,0.7361406597706209,0.2031315364847905
27443,6.87,6.62,6.23,6.0,5.9,6.53,6.69,6.03,6.29,70.6,0,1,1.0,0,0,53.7,1.4,26.5,20.8,0,0.0,0,0,0.6553077968490462,0.6467799288818649,0.3018718274111675,0.6532128154644711,0.6563831350080799,0.6553895987043369,0.7361406597706209,0.2031315364847905
27444,6.81,6.49,6.41,6.36,5.88,6.73,5.9,6.25,6.22,73.2,1,1,2.0,2,0,58.9,3.0,62.8,56.4,1,6.23,0,1,0.6583148043673049,0.6553480475382003,0.3018718274111675,0.6716653512233622,0.6584004959702418,0.6553895987043369,0.7361406597706209,0.2031315364847905
27445,5.12,4.89,4.86,4.99,5.14,5.32,5.4,5.27,5.15,74.9,1,2,1.0,1,0,68.85926127341149,3.4,57.41127296699558,61.5,0,0.0,0,0,0.6553077968490462,0.6467799288818649,0.6976624490671242,0.651540003644979,0.6584004959702418,0.6553895987043369,0.7361406597706209,0.2031315364847905
27446,7.29,7.63,7.36,7.7,7.62,7.19,7.46,6.72,7.43,69.9,1,1,0.0,2,0,68.5,2.8,54.6,47.5,0,8.85,0,1,0.6583148043673049,0.6591515870661525,0.3018718274111675,0.651540003644979,0.6622787899921542,0.6592842673869007,0.7361406597706209,0.7792716749065477
27447,4.98,4.71,4.84,5.09,4.86,4.7,4.43,4.17,4.81,54.5,1,0,0.0,0,0,43.0,2.3,30.0,28.8,0,0.0,0,0,0.6553077968490462,0.6591515870661525,0.6976624490671242,0.6716653512233622,0.6622787899921542,0.6553895987043369,0.7361406597706209,0.2031315364847905
27448,10.0,9.91,10.0,10.0,10.0,10.0,10.0,10.0,9.87,86.3,3,5,2.0,3,2,98.0,4.5,98.5,68.8,1,25.63,1,1,0.6583148043673049,0.6616339540345579,0.9081480429068692,0.6486231313926043,0.6622787899921542,0.6592842673869007,0.7361406597706209,0.9910676817936576
27449,9.51,10.0,9.56,10.0,9.69,9.81,9.91,10.0,9.9,100.0,1,3,3.0,4,1,68.85926127341149,4.2,81.2,55.40852962724507,0,18.0,0,1,0.6553077968490462,0.6553480475382003,0.6976624490671242,0.6487879142756763,0.6516526517359088,0.6592842673869007,0.7361406597706209,0.9910676817936576
27450,9.17,9.29,8.75,8.29,8.5,8.4,8.62,8.62,8.77,92.8,2,3,4.0,3,2,81.4,3.5,90.0,86.4,1,22.25,0,1,0.6583148043673049,0.6616339540345579,0.9081480429068692,0.6486231313926043,0.6622787899921542,0.6553895987043369,0.7361406597706209,0.9910676817936576
27451,8.08,8.31,8.69,9.02,8.77,8.15,8.46,8.62,8.44,84.2,1,3,4.0,4,2,55.8,4.6,80.0,83.1,1,22.58,0,1,0.6553077968490462,0.6616339540345579,0.6976624490671242,0.651540003644979,0.6563831350080799,0.6553895987043369,0.7361406597706209,0.9910676817936576
27452,7.01,7.24,7.18,7.1,7.37,6.93,7.85,7.91,7.1,84.9,0,3,3.0,3,2,97.3,4.4,85.4,72.9,1,8.16,0,1,0.6583148043673049,0.661128903122498,0.9081480429068692,0.6716653512233622,0.6622787899921542,0.6553895987043369,0.7361406597706209,0.7792716749065477
27453,4.13,4.79,4.64,4.13,4.83,4.0,4.17,4.79,4.5,61.4,0,1,1.8044691509931448,1,0,52.6,1.8,26.0,24.6,0,0.0,0,0,0.6583148043673049,0.6609427609427609,0.3018718274111675,0.6532128154644711,0.6584004959702418,0.6592842673869007,0.7361406597706209,0.2031315364847905
27454,5.4,5.47,5.25,5.08,5.76,5.74,5.45,5.71,5.35,64.1,1,2,1.8044691509931448,2,0,69.0,3.5,60.1,55.1,1,0.0,0,0,0.6583148043673049,0.6529160739687055,0.3018718274111675,0.6532128154644711,0.6622787899921542,0.6592842673869007,0.7361406597706209,0.2031315364847905
27455,10.0,10.0,9.73,10.0,10.0,10.0,10.0,10.0,10.0,80.5,2,4,4.0,4,1,78.0,3.9,97.1,79.2,0,18.34,0,1,0.6583148043673049,0.6529160739687055,0.9081480429068692,0.6716653512233622,0.6622787899921542,0.6592842673869007,0.3022949379598111,0.9910676817936576
27456,7.05,7.26,7.1,7.0,6.95,6.7,7.06,7.03,6.95,70.2,1,2,1.0,2,0,74.4,2.6,42.1,47.7,1,8.4,0,1,0.6553077968490462,0.6467799288818649,0.3018718274111675,0.6487879142756763,0.6563831350080799,0.6553895987043369,0.7361406597706209,0.7792716749065477
27457,7.88,8.27,7.88,7.66,7.59,7.62,7.85,7.81,7.92,68.2,1,1,2.0,1,0,70.5,2.8,39.7,54.9,0,12.41,0,1,0.6553077968490462,0.6605866403746611,0.6976624490671242,0.6487879142756763,0.6584004959702418,0.6592842673869007,0.7361406597706209,0.7792716749065477
27458,8.22,7.93,8.09,8.54,8.66,8.72,8.49,8.43,8.33,72.6,1,2,1.0,2,1,85.0,2.0,64.4,61.1,0,18.18,0,1,0.6583148043673049,0.6605866403746611,0.9081480429068692,0.6563886424134872,0.6516526517359088,0.6592842673869007,0.3022949379598111,0.9910676817936576
27459,6.85,6.64,6.47,6.39,5.92,6.37,6.74,6.61,6.27,74.5,2,1,2.0,1,0,70.8,2.7,51.2,42.3,0,0.0,0,0,0.6553077968490462,0.6553480475382003,0.3018718274111675,0.6532128154644711,0.6584004959702418,0.6553895987043369,0.7361406597706209,0.2031315364847905
27460,4.49,5.13,5.43,4.53,5.07,4.9,5.05,4.79,4.85,63.9,0,0,1.0,1,0,47.2,1.0,31.0,34.2,0,0.0,0,0,0.6583148043673049,0.6597051597051597,0.3018718274111675,0.6716653512233622,0.6622787899921542,0.6553895987043369,0.7361406597706209,0.2031315364847905
27461,9.95,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,70.4,2,3,3.0,4,1,65.8,3.5,70.3,70.4,1,25.45,0,1,0.6553077968490462,0.6553480475382003,0.9081480429068692,0.6487879142756763,0.6563831350080799,0.6592842673869007,0.7361406597706209,0.9910676817936576
27462,8.92,9.45,9.31,8.75,9.32,9.02,9.45,9.04,9.23,86.5,2,3,3.0,4,1,95.1,4.1,73.5,88.7,1,25.77,0,1,0.6553077968490462,0.6553480475382003,0.9081480429068692,0.6532128154644711,0.6563831350080799,0.6592842673869007,0.7361406597706209,0.9910676817936576
27463,9.42,9.65,9.65,9.5,9.01,10.0,9.74,9.96,9.55,96.2,1,2,2.0,4,2,88.5,3.3,66.9,55.40852962724507,0,18.74,0,1,0.6583148043673049,0.6506528701650652,0.9081480429068692,0.6716653512233622,0.6622787899921542,0.6553895987043369,0.7361406597706209,0.9910676817936576
27464,7.8,7.49,7.75,7.73,8.21,7.44,7.94,7.89,9.88,71.0,3,5,1.0,2,1,97.8,3.3,95.2,54.0,1,8.87,1,1,0.6583148043673049,0.6553480475382003,0.9081480429068692,0.6716653512233622,0.6516526517359088,0.6553895987043369,0.7361406597706209,0.7792716749065477
27465,6.55,7.26,7.15,6.84,7.06,6.77,6.37,6.93,6.97,72.3,1,2,1.0,1,0,67.4,3.8,41.3,55.40852962724507,0,9.13,0,1,0.6553077968490462,0.6529160739687055,0.6976624490671242,0.6716653512233622,0.6563831350080799,0.6592842673869007,0.7361406597706209,0.7792716749065477
27466,10.0,9.6,9.85,10.0,9.95,10.0,9.97,10.0,9.79,88.0,2,3,3.0,3,2,80.8,3.7,79.4,94.6,1,25.54,0,1,0.6553077968490462,0.661128903122498,0.6976624490671242,0.6532128154644711,0.6622787899921542,0.6553895987043369,0.7361406597706209,0.9910676817936576
27467,9.47,9.64,10.0,10.0,10.0,10.0,9.69,10.0,9.82,87.4,2,3,2.0,3,0,81.3,3.8,84.9,69.4,1,25.02,0,1,0.6583148043673049,0.6616339540345579,0.9081480429068692,0.6532128154644711,0.6584004959702418,0.6592842673869007,0.3022949379598111,0.9910676817936576
27468,5.45,4.46,4.83,4.64,5.23,4.84,5.26,4.79,4.92,79.7,2,2,2.0,2,0,68.85926127341149,4.1,73.4,46.7,0,0.0,0,0,0.6553077968490462,0.6591515870661525,0.6976624490671242,0.6487879142756763,0.6516526517359088,0.6592842673869007,0.7361406597706209,0.2031315364847905
27469,5.43,4.69,5.0,5.47,5.03,5.52,5.04,6.01,5.25,77.1,1,1,1.0,2,0,67.2,3.6,59.2,50.9,1,0.0,0,0,0.6583148043673049,0.6529160739687055,0.6976624490671242,0.6487879142756763,0.6563831350080799,0.6553895987043369,0.7361406597706209,0.2031315364847905
27470,8.16,8.05,8.23,7.75,8.66,8.58,8.71,8.28,8.28,83.7,1,1,1.8044691509931448,3,0,68.85926127341149,2.7,60.0,47.1,1,18.42,0,1,0.6583148043673049,0.6616339540345579,0.3018718274111675,0.651540003644979,0.6516526517359088,0.6553895987043369,0.7361406597706209,0.9910676817936576
27471,5.31,5.49,5.65,5.15,5.45,5.11,4.85,5.18,9.78,61.9,3,5,0.0,0,1,98.9,3.154210956663942,96.1,33.8,0,0.0,1,0,0.6583148043673049,0.6616339540345579,0.3018718274111675,0.6716653512233622,0.6622787899921542,0.6553895987043369,0.3022949379598111,0.2031315364847905
27472,5.05,5.33,5.22,4.87,4.76,4.69,4.41,4.73,4.81,62.4,0,0,1.0,0,0,51.0,1.7,30.1,26.9,0,0.0,0,0,0.6583148043673049,0.6553480475382003,0.3018718274111675,0.651540003644979,0.6584004959702418,0.6553895987043369,0.3022949379598111,0.2031315364847905
27473,7.73,7.44,7.34,7.28,7.38,7.88,7.76,7.44,7.55,100.0,1,4,3.0,3,2,81.8,4.0,65.5,70.6,1,8.09,0,1,0.6553077968490462,0.661128903122498,0.6976624490671242,0.6532128154644711,0.6563831350080799,0.6553895987043369,0.7361406597706209,0.7792716749065477
27474,7.9,7.7,8.44,9.03,8.35,8.46,8.77,8.55,8.26,71.6,0,1,1.0,2,1,59.7,3.3,60.7,51.2,1,22.97,0,1,0.6583148043673049,0.6605866403746611,0.3018718274111675,0.6532128154644711,0.6563831350080799,0.6592842673869007,0.7361406597706209,0.9910676817936576
27475,8.04,8.05,7.93,8.46,7.93,8.67,8.28,8.24,8.21,88.8,2,4,4.0,2,1,65.1,3.154210956663942,59.1,67.5,0,18.56,0,1,0.6553077968490462,0.6616339540345579,0.6976624490671242,0.6716653512233622,0.6622787899921542,0.6553895987043369,0.7361406597706209,0.9910676817936576
27476,4.6,4.9,4.45,4.98,4.43,4.76,4.75,4.0,4.71,86.8,1,2,2.0,2,0,57.7,3.154210956663942,61.0,57.6,1,6.23,0,1,0.6583148043673049,0.6597051597051597,0.3018718274111675,0.6563886424134872,0.6622787899921542,0.6592842673869007,0.7361406597706209,0.2031315364847905
27477,7.53,7.67,7.49,7.27,7.11,7.56,7.0,7.53,7.23,67.5,1,3,1.8044691509931448,1,1,70.4,3.3,58.3,54.4,1,8.2,0,1,0.6583148043673049,0.6609427609427609,0.6976624490671242,0.6532128154644711,0.6584004959702418,0.6592842673869007,0.7361406597706209,0.7792716749065477
27478,9.13,9.56,9.32,9.54,9.67,9.08,9.25,9.16,9.31,86.8,2,5,3.0,3,2,90.4,5.0,57.41127296699558,81.9,0,18.26,0,1,0.6553077968490462,0.6467799288818649,0.9081480429068692,0.6487879142756763,0.6516526517359088,0.6553895987043369,0.7361406597706209,0.9910676817936576
27479,7.46,6.79,7.28,7.07,6.94,7.25,7.2,7.1,7.12,74.6,2,0,2.0,0,1,61.9,3.1,69.9,55.40852962724507,0,8.64,0,1,0.6553077968490462,0.6591515870661525,0.6976624490671242,0.651540003644979,0.6622787899921542,0.6553895987043369,0.7361406597706209,0.7792716749065477
27480,4.0,4.15,4.1,4.0,4.0,4.0,4.0,4.0,4.04,65.6,0,1,0.0,1,0,45.3,1.6,25.9,25.1,0,0.0,0,0,0.6583148043673049,0.6609427609427609,0.6976624490671242,0.6532128154644711,0.6584004959702418,0.6592842673869007,0.7361406597706209,0.2031315364847905
27481,9.48,8.56,9.15,8.76,9.12,8.77,9.24,9.15,9.03,94.2,2,4,2.0,5,2,81.8,5.0,81.7,65.8,1,25.83,0,1,0.6553077968490462,0.6529160739687055,0.6976624490671242,0.6716653512233622,0.6516526517359088,0.6553895987043369,0.7361406597706209,0.9910676817936576
27482,9.44,9.5,9.76,9.74,9.79,9.52,9.75,10.0,9.66,87.6,3,3,3.0,3,1,86.6,2.8,83.3,72.1,1,18.67,0,1,0.6583148043673049,0.6529160739687055,0.9081480429068692,0.6487879142756763,0.6516526517359088,0.6592842673869007,0.7361406597706209,0.9910676817936576
27483,9.6,9.39,9.89,9.92,9.42,9.77,10.0,10.0,9.66,89.0,2,3,4.0,3,1,91.8,3.6,76.0,77.0,0,18.37,0,1,0.6583148043673049,0.6597051597051597,0.6976624490671242,0.6486231313926043,0.6584004959702418,0.6553895987043369,0.7361406597706209,0.9910676817936576
27484,6.41,6.02,6.28,6.02,6.26,6.4,6.36,6.41,6.18,82.9,1,1,2.0,1,1,70.5,2.7,49.6,44.2,1,4.92,0,1,0.6553077968490462,0.6605866403746611,0.9081480429068692,0.6716653512233622,0.6622787899921542,0.6592842673869007,0.7361406597706209,0.2031315364847905
27485,5.32,6.14,5.69,6.5,6.28,6.06,6.44,6.05,6.05,90.9,1,2,2.0,2,0,65.9,3.2,55.6,53.3,0,3.7,0,1,0.6553077968490462,0.6553480475382003,0.6976624490671242,0.651540003644979,0.6584004959702418,0.6592842673869007,0.7361406597706209,0.2031315364847905
27486,5.34,6.17,5.84,5.88,5.99,5.8,5.69,5.69,5.82,77.3,0,2,2.0,3,0,77.7,3.154210956663942,54.0,42.1,1,0.0,0,0,0.6553077968490462,0.6616339540345579,0.3018718274111675,0.6532128154644711,0.6584004959702418,0.6553895987043369,0.7361406597706209,0.2031315364847905
27487,4.57,4.68,4.28,4.83,4.75,5.22,5.29,4.96,4.86,74.3,1,2,2.0,2,1,76.9,2.7,48.5,55.40852962724507,0,0.0,0,0,0.6553077968490462,0.6605866403746611,0.3018718274111675,0.6716653512233622,0.6584004959702418,0.6553895987043369,0.3022949379598111,0.2031315364847905
27488,5.66,5.84,5.79,5.96,5.71,6.34,6.34,5.33,5.95,78.8,1,2,1.0,2,1,64.2,3.1,55.7,44.4,1,0.0,0,0,0.6553077968490462,0.6591515870661525,0.6976624490671242,0.6716653512233622,0.6584004959702418,0.6592842673869007,0.3022949379598111,0.2031315364847905
27489,7.89,7.56,8.28,8.17,8.0,8.1,8.33,7.72,8.06,93.0,0,2,1.0,2,1,76.2,2.3,56.9,53.8,1,18.17,0,1,0.6583148043673049,0.661128903122498,0.6976624490671242,0.6532128154644711,0.6584004959702418,0.6592842673869007,0.7361406597706209,0.9910676817936576
27490,6.7,6.8,6.43,6.65,6.59,6.55,6.56,6.52,6.55,80.5,1,2,1.8044691509931448,2,0,65.4,3.4,57.41127296699558,57.9,1,9.91,0,1,0.6583148043673049,0.6506528701650652,0.6976624490671242,0.6487879142756763,0.6516526517359088,0.6592842673869007,0.7361406597706209,0.7792716749065477
27491,7.61,7.91,7.98,7.84,7.95,7.88,7.69,8.0,7.96,78.6,1,1,3.0,2,1,50.8,3.0,53.2,52.8,1,8.86,0,1,0.6583148043673049,0.6609427609427609,0.3018718274111675,0.651540003644979,0.6584004959702418,0.6553895987043369,0.7361406597706209,0.7792716749065477
27492,4.0,4.36,4.35,4.11,4.12,4.0,4.0,4.0,9.73,59.9,3,5,1.0,0,0,96.4,1.8,99.7,32.9,1,0.0,1,0,0.6583148043673049,0.6467799288818649,0.3018718274111675,0.6487879142756763,0.6584004959702418,0.6592842673869007,0.7361406597706209,0.2031315364847905
27493,9.26,9.1,9.02,8.61,9.46,8.83,8.85,9.25,8.99,99.1,2,3,4.0,3,2,69.4,4.3,64.3,78.8,1,22.11,0,1,0.6553077968490462,0.6553480475382003,0.9081480429068692,0.651540003644979,0.6516526517359088,0.6553895987043369,0.7361406597706209,0.9910676817936576
27494,5.31,5.36,5.38,5.08,5.34,5.91,5.42,5.0,5.23,93.2,2,4,1.0,4,1,83.2,4.2,75.4,82.6,0,3.07,0,1,0.6583148043673049,0.6605866403746611,0.6976624490671242,0.6487879142756763,0.6516526517359088,0.6592842673869007,0.7361406597706209,0.2031315364847905
