Age,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Attrition
33.0,2,603.0,2,9.0,4.0,2,1.0,1157.0,1.0,0,77.0,3.0,2.0,7,1.0,2,8224.0,18385.0,0.0,0,1,17.0,3.0,1.0,80.0,0.0,6.0,3.0,3.0,5.0,2.0,0.0,3.0,1
41.0,2,167.0,1,12.0,4.0,1,1.0,1158.0,2.0,1,46.0,3.0,1.0,2,4.0,1,4766.0,9051.0,3.0,0,1,11.0,3.0,1.0,80.0,1.0,6.0,4.0,3.0,1.0,0.0,0.0,0.0,0
31.0,1,874.0,1,15.0,3.0,3,1.0,1160.0,3.0,1,72.0,3.0,1.0,2,3.0,1,2610.0,6233.0,1.0,0,0,12.0,3.0,3.0,80.0,1.0,2.0,5.0,2.0,2.0,2.0,2.0,2.0,1
37.0,2,367.0,1,25.0,2.0,3,1.0,1161.0,3.0,0,52.0,2.0,2.0,0,4.0,0,5731.0,17171.0,7.0,0,0,13.0,3.0,3.0,80.0,2.0,9.0,2.0,3.0,6.0,2.0,1.0,3.0,0
27.0,2,199.0,1,6.0,3.0,1,1.0,1162.0,4.0,1,55.0,2.0,1.0,6,3.0,1,2539.0,7950.0,1.0,0,0,13.0,3.0,3.0,80.0,1.0,4.0,0.0,3.0,4.0,2.0,2.0,2.0,0
34.0,2,1400.0,2,9.0,1.0,1,1.0,1163.0,2.0,0,70.0,3.0,2.0,7,3.0,1,5714.0,5829.0,1.0,0,0,20.0,4.0,1.0,80.0,0.0,6.0,3.0,2.0,6.0,5.0,1.0,3.0,0
35.0,2,528.0,0,8.0,4.0,5,1.0,1164.0,3.0,1,100.0,3.0,1.0,1,3.0,2,4323.0,7108.0,1.0,0,0,17.0,3.0,2.0,80.0,0.0,6.0,2.0,1.0,5.0,4.0,1.0,4.0,0
29.0,2,408.0,2,23.0,1.0,1,1.0,1165.0,4.0,0,45.0,2.0,3.0,7,1.0,1,7336.0,11162.0,1.0,0,0,13.0,3.0,1.0,80.0,1.0,11.0,3.0,1.0,11.0,8.0,3.0,10.0,1
40.0,1,593.0,1,9.0,4.0,3,1.0,1166.0,2.0,0,88.0,3.0,3.0,5,3.0,2,13499.0,13782.0,9.0,0,0,17.0,3.0,3.0,80.0,0.0,20.0,3.0,2.0,18.0,7.0,2.0,13.0,0
42.0,1,481.0,2,12.0,3.0,1,1.0,1167.0,3.0,1,44.0,3.0,4.0,7,1.0,2,13758.0,2447.0,0.0,0,1,12.0,3.0,2.0,80.0,0.0,22.0,2.0,2.0,21.0,9.0,13.0,14.0,1
42.0,2,647.0,2,4.0,4.0,2,1.0,1171.0,2.0,1,45.0,3.0,2.0,7,1.0,2,5155.0,2253.0,7.0,0,0,13.0,3.0,4.0,80.0,0.0,9.0,3.0,4.0,6.0,4.0,1.0,5.0,0
35.0,2,982.0,1,1.0,4.0,3,1.0,1172.0,4.0,1,58.0,2.0,1.0,2,3.0,1,2258.0,16340.0,6.0,0,0,12.0,3.0,2.0,80.0,1.0,10.0,2.0,3.0,8.0,0.0,1.0,7.0,0
24.0,2,477.0,1,24.0,3.0,3,1.0,1173.0,4.0,1,49.0,3.0,1.0,2,2.0,2,3597.0,6409.0,8.0,0,0,22.0,4.0,4.0,80.0,0.0,6.0,2.0,3.0,4.0,3.0,1.0,2.0,0
28.0,2,1485.0,1,12.0,1.0,1,1.0,1175.0,3.0,0,79.0,3.0,1.0,2,4.0,1,2515.0,22955.0,1.0,0,1,11.0,3.0,4.0,80.0,0.0,1.0,4.0,2.0,1.0,1.0,0.0,0.0,1
26.0,2,1384.0,1,3.0,4.0,3,1.0,1177.0,1.0,1,82.0,4.0,1.0,2,4.0,1,4420.0,13421.0,1.0,0,0,22.0,4.0,2.0,80.0,1.0,8.0,2.0,3.0,8.0,7.0,0.0,7.0,0
30.0,2,852.0,2,10.0,3.0,2,1.0,1179.0,3.0,1,72.0,2.0,2.0,7,3.0,1,6578.0,2706.0,1.0,0,0,18.0,3.0,1.0,80.0,1.0,10.0,3.0,3.0,10.0,3.0,1.0,4.0,0
40.0,1,902.0,1,26.0,2.0,3,1.0,1180.0,3.0,0,92.0,2.0,2.0,6,4.0,1,4422.0,21203.0,3.0,0,1,13.0,3.0,4.0,80.0,1.0,16.0,3.0,1.0,1.0,1.0,0.0,0.0,0
35.0,2,819.0,1,2.0,3.0,1,1.0,1182.0,3.0,1,44.0,2.0,3.0,4,2.0,0,10274.0,19588.0,2.0,0,0,18.0,3.0,2.0,80.0,1.0,15.0,2.0,4.0,7.0,7.0,6.0,4.0,0
34.0,1,669.0,1,1.0,3.0,3,1.0,1184.0,4.0,1,97.0,2.0,2.0,0,1.0,2,5343.0,25755.0,0.0,0,0,20.0,4.0,3.0,80.0,0.0,14.0,3.0,3.0,13.0,9.0,4.0,9.0,0
35.0,1,636.0,1,4.0,4.0,4,1.0,1185.0,4.0,1,47.0,2.0,1.0,2,4.0,1,2376.0,26537.0,1.0,0,0,13.0,3.0,2.0,80.0,1.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,0
43.0,2,1372.0,2,9.0,3.0,2,1.0,1188.0,1.0,0,85.0,1.0,2.0,7,3.0,2,5346.0,9489.0,8.0,0,0,13.0,3.0,2.0,80.0,0.0,7.0,2.0,2.0,4.0,3.0,1.0,3.0,1
32.0,0,862.0,2,2.0,1.0,1,1.0,1190.0,3.0,0,76.0,3.0,1.0,8,1.0,0,2827.0,14947.0,1.0,0,0,12.0,3.0,3.0,80.0,3.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0,0
56.0,2,718.0,1,4.0,4.0,5,1.0,1191.0,4.0,0,92.0,3.0,5.0,3,1.0,0,19943.0,18575.0,4.0,0,0,13.0,3.0,4.0,80.0,1.0,28.0,2.0,3.0,5.0,2.0,4.0,2.0,0
29.0,2,1401.0,1,6.0,1.0,3,1.0,1192.0,2.0,0,54.0,3.0,1.0,2,4.0,1,3131.0,26342.0,1.0,0,0,13.0,3.0,1.0,80.0,1.0,10.0,5.0,3.0,10.0,8.0,0.0,8.0,0
19.0,2,645.0,1,9.0,2.0,1,1.0,1193.0,3.0,1,54.0,3.0,1.0,6,1.0,2,2552.0,7172.0,1.0,0,0,25.0,4.0,3.0,80.0,0.0,1.0,4.0,3.0,1.0,1.0,0.0,0.0,0
45.0,2,1457.0,1,7.0,3.0,3,1.0,1195.0,1.0,0,83.0,3.0,1.0,6,3.0,1,4477.0,20100.0,4.0,0,1,19.0,3.0,3.0,80.0,1.0,7.0,2.0,2.0,3.0,2.0,0.0,2.0,0
37.0,2,977.0,1,1.0,3.0,1,1.0,1196.0,4.0,0,56.0,2.0,2.0,4,4.0,1,6474.0,9961.0,1.0,0,0,13.0,3.0,2.0,80.0,1.0,14.0,2.0,2.0,14.0,8.0,3.0,11.0,0
20.0,2,805.0,1,3.0,3.0,1,1.0,1198.0,1.0,1,87.0,2.0,1.0,2,3.0,2,3033.0,12828.0,1.0,0,0,12.0,3.0,1.0,80.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,0
44.0,2,1097.0,1,10.0,4.0,1,1.0,1200.0,3.0,1,96.0,3.0,1.0,6,3.0,2,2936.0,10826.0,1.0,0,1,11.0,3.0,3.0,80.0,0.0,6.0,4.0,3.0,6.0,4.0,0.0,2.0,1
53.0,2,1223.0,1,7.0,2.0,3,1.0,1201.0,4.0,0,50.0,3.0,5.0,3,3.0,0,18606.0,18640.0,3.0,0,0,18.0,3.0,2.0,80.0,1.0,26.0,6.0,3.0,7.0,7.0,4.0,7.0,0
29.0,2,942.0,1,15.0,1.0,1,1.0,1202.0,2.0,0,69.0,1.0,1.0,6,4.0,1,2168.0,26933.0,0.0,0,1,18.0,3.0,1.0,80.0,1.0,6.0,2.0,2.0,5.0,4.0,1.0,3.0,0
22.0,1,1256.0,1,3.0,4.0,1,1.0,1203.0,3.0,1,48.0,2.0,1.0,6,4.0,1,2853.0,4223.0,0.0,0,1,11.0,3.0,2.0,80.0,1.0,1.0,5.0,3.0,0.0,0.0,0.0,0.0,1
46.0,2,1402.0,2,2.0,3.0,2,1.0,1204.0,3.0,0,69.0,3.0,4.0,3,1.0,1,17048.0,24097.0,8.0,0,0,23.0,4.0,1.0,80.0,0.0,28.0,2.0,3.0,26.0,15.0,15.0,9.0,0
44.0,0,111.0,1,17.0,3.0,1,1.0,1206.0,4.0,1,74.0,1.0,1.0,6,3.0,2,2290.0,4279.0,2.0,0,0,13.0,3.0,4.0,80.0,0.0,6.0,3.0,3.0,0.0,0.0,0.0,0.0,0
33.0,2,147.0,0,2.0,3.0,0,1.0,1207.0,2.0,1,99.0,3.0,1.0,1,3.0,1,3600.0,8429.0,1.0,0,0,13.0,3.0,4.0,80.0,1.0,5.0,2.0,3.0,5.0,4.0,1.0,4.0,0
41.0,0,906.0,1,5.0,2.0,1,1.0,1210.0,1.0,1,95.0,2.0,1.0,6,1.0,0,2107.0,20293.0,6.0,0,0,17.0,3.0,1.0,80.0,1.0,5.0,2.0,1.0,1.0,0.0,0.0,0.0,1
30.0,2,1329.0,2,29.0,4.0,1,1.0,1211.0,3.0,1,61.0,3.0,2.0,7,1.0,0,4115.0,13192.0,8.0,0,0,19.0,3.0,3.0,80.0,3.0,8.0,3.0,3.0,4.0,3.0,0.0,3.0,0
40.0,1,1184.0,2,2.0,4.0,3,1.0,1212.0,2.0,1,62.0,3.0,2.0,7,2.0,1,4327.0,25440.0,5.0,0,0,12.0,3.0,4.0,80.0,3.0,5.0,2.0,3.0,0.0,0.0,0.0,0.0,0
50.0,1,1421.0,1,2.0,3.0,3,1.0,1215.0,4.0,0,30.0,3.0,4.0,3,1.0,1,17856.0,9490.0,2.0,0,0,22.0,4.0,3.0,80.0,1.0,32.0,3.0,3.0,2.0,2.0,2.0,2.0,0
28.0,2,1179.0,1,19.0,4.0,3,1.0,1216.0,4.0,1,78.0,2.0,1.0,2,1.0,1,3196.0,12449.0,1.0,0,0,12.0,3.0,3.0,80.0,3.0,6.0,2.0,3.0,6.0,5.0,3.0,3.0,0
46.0,2,1450.0,1,15.0,2.0,1,1.0,1217.0,4.0,1,52.0,3.0,5.0,5,2.0,1,19081.0,10849.0,5.0,0,0,11.0,3.0,1.0,80.0,1.0,25.0,2.0,3.0,4.0,2.0,0.0,3.0,0
35.0,2,1361.0,2,17.0,4.0,1,1.0,1218.0,3.0,1,94.0,3.0,2.0,7,1.0,1,8966.0,21026.0,3.0,0,1,15.0,3.0,4.0,80.0,3.0,15.0,2.0,3.0,7.0,7.0,1.0,7.0,0
24.0,2,984.0,1,17.0,2.0,1,1.0,1219.0,4.0,0,97.0,3.0,1.0,2,2.0,1,2210.0,3372.0,1.0,0,0,13.0,3.0,1.0,80.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,1
33.0,1,1146.0,2,25.0,3.0,3,1.0,1220.0,2.0,0,82.0,3.0,2.0,7,3.0,1,4539.0,4905.0,1.0,0,0,12.0,3.0,1.0,80.0,1.0,10.0,3.0,2.0,10.0,7.0,0.0,1.0,0
36.0,2,917.0,1,6.0,4.0,1,1.0,1221.0,3.0,1,60.0,1.0,1.0,2,3.0,0,2741.0,6865.0,1.0,0,0,14.0,3.0,3.0,80.0,1.0,7.0,4.0,3.0,7.0,7.0,1.0,7.0,0
30.0,2,853.0,1,7.0,4.0,1,1.0,1224.0,3.0,1,49.0,3.0,2.0,2,3.0,0,3491.0,11309.0,1.0,0,0,13.0,3.0,1.0,80.0,3.0,10.0,4.0,2.0,10.0,7.0,8.0,9.0,0
44.0,2,200.0,1,29.0,4.0,4,1.0,1225.0,4.0,1,32.0,3.0,2.0,6,4.0,2,4541.0,7744.0,1.0,0,0,25.0,4.0,2.0,80.0,0.0,20.0,3.0,3.0,20.0,11.0,13.0,17.0,0
20.0,2,654.0,2,21.0,3.0,2,1.0,1226.0,3.0,1,43.0,4.0,1.0,8,4.0,2,2678.0,5050.0,1.0,0,0,17.0,3.0,4.0,80.0,0.0,2.0,2.0,3.0,2.0,1.0,2.0,2.0,0
46.0,2,150.0,1,2.0,4.0,5,1.0,1228.0,4.0,1,60.0,3.0,2.0,4,4.0,0,7379.0,17433.0,2.0,0,0,11.0,3.0,3.0,80.0,1.0,12.0,3.0,2.0,6.0,3.0,1.0,4.0,0
42.0,0,179.0,0,2.0,5.0,3,1.0,1231.0,4.0,1,79.0,4.0,2.0,1,1.0,1,6272.0,12858.0,7.0,0,0,16.0,3.0,1.0,80.0,1.0,10.0,3.0,4.0,4.0,3.0,0.0,3.0,0
60.0,2,696.0,2,7.0,4.0,2,1.0,1233.0,2.0,1,52.0,4.0,2.0,7,4.0,0,5220.0,10893.0,0.0,0,1,18.0,3.0,2.0,80.0,1.0,12.0,3.0,3.0,11.0,7.0,1.0,9.0,0
32.0,1,116.0,1,13.0,3.0,4,1.0,1234.0,3.0,0,77.0,2.0,1.0,2,2.0,1,2743.0,7331.0,1.0,0,0,20.0,4.0,3.0,80.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,0
32.0,1,1316.0,1,2.0,2.0,1,1.0,1235.0,4.0,0,38.0,3.0,2.0,6,3.0,2,4998.0,2338.0,4.0,0,1,14.0,3.0,4.0,80.0,0.0,10.0,2.0,3.0,8.0,7.0,0.0,7.0,0
36.0,2,363.0,1,1.0,3.0,5,1.0,1237.0,3.0,0,77.0,1.0,3.0,4,1.0,0,10252.0,4235.0,2.0,0,1,21.0,4.0,3.0,80.0,1.0,17.0,2.0,3.0,7.0,7.0,7.0,7.0,0
33.0,2,117.0,1,9.0,3.0,3,1.0,1238.0,1.0,1,60.0,3.0,1.0,6,4.0,1,2781.0,6311.0,0.0,0,0,13.0,3.0,2.0,80.0,1.0,15.0,5.0,3.0,14.0,10.0,4.0,10.0,0
40.0,2,107.0,2,10.0,3.0,5,1.0,1239.0,2.0,0,84.0,2.0,2.0,7,2.0,0,6852.0,11591.0,7.0,0,0,12.0,3.0,2.0,80.0,1.0,7.0,2.0,4.0,5.0,1.0,1.0,3.0,0
25.0,2,1356.0,2,10.0,4.0,1,1.0,1240.0,3.0,1,57.0,3.0,2.0,7,4.0,2,4950.0,20623.0,0.0,0,0,14.0,3.0,2.0,80.0,0.0,5.0,4.0,3.0,4.0,3.0,1.0,1.0,0
30.0,2,1465.0,1,1.0,3.0,3,1.0,1241.0,4.0,1,63.0,3.0,1.0,6,2.0,1,3579.0,9369.0,0.0,0,1,21.0,4.0,1.0,80.0,1.0,12.0,2.0,3.0,11.0,9.0,5.0,7.0,0
42.0,1,458.0,1,26.0,5.0,3,1.0,1242.0,1.0,0,60.0,3.0,3.0,5,1.0,1,13191.0,23281.0,3.0,0,1,17.0,3.0,3.0,80.0,0.0,20.0,6.0,3.0,1.0,0.0,0.0,0.0,0
35.0,0,1212.0,2,8.0,2.0,2,1.0,1243.0,3.0,0,78.0,2.0,3.0,7,4.0,1,10377.0,13755.0,4.0,0,1,11.0,3.0,2.0,80.0,1.0,16.0,6.0,2.0,13.0,2.0,4.0,12.0,0
27.0,2,1103.0,1,14.0,3.0,1,1.0,1244.0,1.0,1,42.0,3.0,1.0,6,1.0,1,2235.0,14377.0,1.0,0,1,14.0,3.0,4.0,80.0,2.0,9.0,3.0,2.0,9.0,7.0,6.0,8.0,0
54.0,1,966.0,1,1.0,4.0,1,1.0,1245.0,4.0,0,53.0,3.0,3.0,4,3.0,0,10502.0,9659.0,7.0,0,0,17.0,3.0,1.0,80.0,1.0,33.0,2.0,1.0,5.0,4.0,1.0,4.0,0
44.0,2,1117.0,1,2.0,1.0,1,1.0,1246.0,1.0,0,72.0,4.0,1.0,6,4.0,1,2011.0,19982.0,1.0,0,0,13.0,3.0,4.0,80.0,1.0,10.0,5.0,3.0,10.0,5.0,7.0,7.0,0
19.0,0,504.0,1,10.0,3.0,3,1.0,1248.0,1.0,0,96.0,2.0,1.0,6,2.0,2,1859.0,6148.0,1.0,0,1,25.0,4.0,2.0,80.0,0.0,1.0,2.0,4.0,1.0,1.0,0.0,0.0,1
29.0,2,1010.0,1,1.0,3.0,1,1.0,1249.0,1.0,0,97.0,3.0,1.0,6,4.0,0,3760.0,5598.0,1.0,0,0,15.0,3.0,1.0,80.0,3.0,3.0,5.0,3.0,3.0,2.0,1.0,2.0,0
54.0,2,685.0,1,3.0,3.0,1,1.0,1250.0,4.0,1,85.0,3.0,4.0,5,4.0,1,17779.0,23474.0,3.0,0,0,14.0,3.0,1.0,80.0,0.0,36.0,2.0,3.0,10.0,9.0,0.0,9.0,0
31.0,2,1332.0,1,11.0,2.0,3,1.0,1251.0,3.0,1,80.0,3.0,2.0,0,1.0,1,6833.0,17089.0,1.0,0,1,12.0,3.0,4.0,80.0,0.0,6.0,2.0,2.0,6.0,5.0,0.0,1.0,0
31.0,2,1062.0,1,24.0,3.0,3,1.0,1252.0,3.0,0,96.0,2.0,2.0,0,1.0,2,6812.0,17198.0,1.0,0,0,19.0,3.0,2.0,80.0,0.0,10.0,2.0,3.0,10.0,9.0,1.0,8.0,0
59.0,2,326.0,2,3.0,3.0,1,1.0,1254.0,3.0,0,48.0,2.0,2.0,7,4.0,2,5171.0,16490.0,5.0,0,0,17.0,3.0,4.0,80.0,0.0,13.0,2.0,3.0,6.0,1.0,0.0,5.0,0
43.0,2,920.0,1,3.0,3.0,1,1.0,1255.0,3.0,1,96.0,1.0,5.0,5,4.0,1,19740.0,18625.0,3.0,0,0,14.0,3.0,2.0,80.0,1.0,25.0,2.0,3.0,8.0,7.0,0.0,7.0,0
49.0,2,1098.0,1,4.0,2.0,3,1.0,1256.0,1.0,1,85.0,2.0,5.0,3,3.0,1,18711.0,12124.0,2.0,0,0,13.0,3.0,3.0,80.0,1.0,23.0,2.0,4.0,1.0,0.0,0.0,0.0,0
36.0,1,469.0,1,3.0,3.0,5,1.0,1257.0,3.0,1,46.0,3.0,1.0,6,2.0,1,3692.0,9256.0,1.0,0,0,12.0,3.0,3.0,80.0,0.0,12.0,2.0,2.0,11.0,10.0,0.0,7.0,0
48.0,2,969.0,1,2.0,2.0,5,1.0,1258.0,4.0,1,76.0,4.0,1.0,2,2.0,2,2559.0,16620.0,5.0,0,0,11.0,3.0,3.0,80.0,0.0,7.0,4.0,2.0,1.0,0.0,0.0,0.0,0
27.0,2,1167.0,1,4.0,2.0,1,1.0,1259.0,1.0,1,76.0,3.0,1.0,6,3.0,0,2517.0,3208.0,1.0,0,0,11.0,3.0,2.0,80.0,3.0,5.0,2.0,3.0,5.0,3.0,0.0,3.0,0
29.0,2,1329.0,1,7.0,3.0,1,1.0,1260.0,3.0,1,82.0,3.0,2.0,0,4.0,0,6623.0,4204.0,1.0,0,1,11.0,3.0,2.0,80.0,2.0,6.0,2.0,3.0,6.0,0.0,1.0,0.0,0
48.0,2,715.0,1,1.0,3.0,1,1.0,1263.0,4.0,1,76.0,2.0,5.0,5,4.0,2,18265.0,8733.0,6.0,0,0,12.0,3.0,3.0,80.0,0.0,25.0,3.0,4.0,1.0,0.0,0.0,0.0,0
29.0,2,694.0,1,1.0,3.0,1,1.0,1264.0,4.0,0,87.0,2.0,4.0,5,4.0,0,16124.0,3423.0,3.0,0,0,14.0,3.0,2.0,80.0,2.0,9.0,2.0,2.0,7.0,7.0,1.0,7.0,0
34.0,2,1320.0,1,20.0,3.0,5,1.0,1265.0,3.0,0,89.0,4.0,1.0,6,3.0,1,2585.0,21643.0,0.0,0,0,17.0,3.0,4.0,80.0,0.0,2.0,5.0,2.0,1.0,0.0,0.0,0.0,0
44.0,2,1099.0,2,5.0,3.0,2,1.0,1267.0,2.0,1,88.0,3.0,5.0,3,2.0,1,18213.0,8751.0,7.0,0,0,11.0,3.0,3.0,80.0,1.0,26.0,5.0,3.0,22.0,9.0,3.0,10.0,0
33.0,2,536.0,2,10.0,5.0,2,1.0,1268.0,4.0,1,82.0,4.0,3.0,7,3.0,0,8380.0,21708.0,0.0,0,1,14.0,3.0,4.0,80.0,2.0,10.0,3.0,3.0,9.0,8.0,0.0,8.0,0
19.0,2,265.0,1,25.0,3.0,1,1.0,1269.0,2.0,0,57.0,4.0,1.0,6,4.0,2,2994.0,21221.0,1.0,0,1,12.0,3.0,4.0,80.0,0.0,1.0,2.0,3.0,1.0,0.0,0.0,1.0,0
23.0,2,373.0,1,1.0,2.0,1,1.0,1270.0,4.0,1,47.0,3.0,1.0,6,3.0,1,1223.0,16901.0,1.0,0,0,22.0,4.0,4.0,80.0,1.0,1.0,2.0,3.0,1.0,0.0,0.0,1.0,0
25.0,1,599.0,2,24.0,1.0,1,1.0,1273.0,3.0,1,73.0,1.0,1.0,8,4.0,2,1118.0,8040.0,1.0,0,1,14.0,3.0,4.0,80.0,0.0,1.0,4.0,3.0,1.0,0.0,1.0,0.0,1
26.0,2,583.0,1,4.0,2.0,1,1.0,1275.0,3.0,1,53.0,3.0,1.0,6,4.0,2,2875.0,9973.0,1.0,0,1,20.0,4.0,2.0,80.0,0.0,8.0,2.0,2.0,8.0,5.0,2.0,2.0,0
45.0,2,1449.0,2,2.0,3.0,2,1.0,1277.0,1.0,0,94.0,1.0,5.0,3,2.0,2,18824.0,2493.0,2.0,0,1,16.0,3.0,1.0,80.0,0.0,26.0,2.0,3.0,24.0,10.0,1.0,11.0,1
55.0,0,177.0,1,8.0,1.0,3,1.0,1278.0,4.0,1,37.0,2.0,4.0,0,2.0,0,13577.0,25592.0,1.0,0,1,15.0,3.0,4.0,80.0,1.0,34.0,3.0,3.0,33.0,9.0,15.0,0.0,0
21.0,1,251.0,1,10.0,2.0,1,1.0,1279.0,1.0,0,45.0,2.0,1.0,2,3.0,2,2625.0,25308.0,1.0,0,0,20.0,4.0,3.0,80.0,0.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1
46.0,2,168.0,2,4.0,2.0,2,1.0,1280.0,4.0,0,33.0,2.0,5.0,3,2.0,1,18789.0,9946.0,2.0,0,0,14.0,3.0,3.0,80.0,1.0,26.0,2.0,3.0,11.0,4.0,0.0,8.0,0
34.0,2,131.0,2,2.0,3.0,2,1.0,1281.0,3.0,0,86.0,3.0,2.0,7,1.0,2,4538.0,6039.0,0.0,0,1,12.0,3.0,4.0,80.0,0.0,4.0,3.0,3.0,3.0,2.0,0.0,2.0,0
51.0,1,237.0,2,9.0,3.0,1,1.0,1282.0,4.0,1,83.0,3.0,5.0,3,2.0,0,19847.0,19196.0,4.0,0,1,24.0,4.0,1.0,80.0,1.0,31.0,5.0,2.0,29.0,10.0,11.0,10.0,0
59.0,2,1429.0,1,18.0,4.0,3,1.0,1283.0,4.0,1,67.0,3.0,3.0,4,4.0,2,10512.0,20002.0,6.0,0,0,12.0,3.0,4.0,80.0,0.0,25.0,6.0,2.0,9.0,7.0,5.0,4.0,0
34.0,1,135.0,1,19.0,3.0,3,1.0,1285.0,3.0,0,46.0,3.0,2.0,2,2.0,0,4444.0,22534.0,4.0,0,0,13.0,3.0,3.0,80.0,2.0,15.0,2.0,4.0,11.0,8.0,5.0,10.0,0
28.0,1,791.0,1,1.0,4.0,3,1.0,1286.0,4.0,1,44.0,3.0,1.0,2,3.0,2,2154.0,6842.0,0.0,0,1,11.0,3.0,3.0,80.0,0.0,5.0,2.0,2.0,4.0,2.0,0.0,2.0,0
44.0,2,1199.0,1,4.0,2.0,1,1.0,1288.0,3.0,1,92.0,4.0,5.0,3,1.0,0,19190.0,17477.0,1.0,0,0,14.0,3.0,4.0,80.0,2.0,26.0,4.0,2.0,25.0,9.0,14.0,13.0,0
34.0,1,648.0,0,11.0,3.0,1,1.0,1289.0,3.0,1,56.0,2.0,2.0,1,2.0,1,4490.0,21833.0,4.0,0,0,11.0,3.0,4.0,80.0,2.0,14.0,5.0,4.0,10.0,9.0,1.0,8.0,0
35.0,2,735.0,1,6.0,1.0,1,1.0,1291.0,3.0,1,66.0,3.0,1.0,6,3.0,1,3506.0,6020.0,0.0,0,1,14.0,3.0,4.0,80.0,0.0,4.0,3.0,3.0,3.0,2.0,2.0,2.0,0
42.0,2,603.0,1,7.0,4.0,3,1.0,1292.0,2.0,0,78.0,4.0,2.0,6,2.0,1,2372.0,5628.0,6.0,0,1,16.0,3.0,4.0,80.0,0.0,18.0,2.0,3.0,1.0,0.0,0.0,0.0,0
43.0,2,531.0,2,4.0,4.0,2,1.0,1293.0,4.0,0,56.0,2.0,3.0,7,4.0,2,10231.0,20364.0,3.0,0,0,14.0,3.0,4.0,80.0,0.0,23.0,3.0,4.0,21.0,7.0,15.0,17.0,0
36.0,2,429.0,1,2.0,4.0,1,1.0,1294.0,3.0,0,53.0,3.0,2.0,4,2.0,2,5410.0,2323.0,9.0,0,1,11.0,3.0,4.0,80.0,0.0,18.0,2.0,3.0,16.0,14.0,5.0,12.0,0
44.0,2,621.0,1,15.0,3.0,3,1.0,1295.0,1.0,0,73.0,3.0,3.0,0,4.0,1,7978.0,14075.0,1.0,0,0,11.0,3.0,4.0,80.0,1.0,10.0,2.0,3.0,10.0,7.0,0.0,5.0,1
28.0,1,193.0,1,2.0,3.0,1,1.0,1296.0,4.0,1,52.0,2.0,1.0,2,4.0,1,3867.0,14222.0,1.0,0,1,12.0,3.0,2.0,80.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,0
51.0,1,968.0,1,6.0,2.0,3,1.0,1297.0,2.0,0,40.0,2.0,1.0,2,3.0,2,2838.0,4257.0,0.0,0,0,14.0,3.0,2.0,80.0,0.0,8.0,6.0,2.0,7.0,0.0,7.0,7.0,0
30.0,0,879.0,1,9.0,2.0,3,1.0,1298.0,3.0,0,72.0,3.0,2.0,4,3.0,2,4695.0,12858.0,7.0,0,1,18.0,3.0,3.0,80.0,0.0,10.0,3.0,3.0,8.0,4.0,1.0,7.0,0
29.0,2,806.0,1,7.0,3.0,5,1.0,1299.0,2.0,0,39.0,3.0,1.0,2,3.0,0,3339.0,17285.0,3.0,0,1,13.0,3.0,1.0,80.0,2.0,10.0,2.0,3.0,7.0,7.0,7.0,7.0,1
28.0,2,640.0,1,1.0,3.0,5,1.0,1301.0,4.0,1,84.0,3.0,1.0,6,1.0,2,2080.0,4732.0,2.0,0,0,11.0,3.0,2.0,80.0,0.0,5.0,2.0,2.0,3.0,2.0,1.0,2.0,0
25.0,2,266.0,1,1.0,3.0,3,1.0,1303.0,4.0,0,40.0,3.0,1.0,6,2.0,2,2096.0,18830.0,1.0,0,0,18.0,3.0,4.0,80.0,0.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,0
32.0,2,604.0,2,8.0,3.0,3,1.0,1304.0,3.0,1,56.0,4.0,2.0,7,4.0,1,6209.0,11693.0,1.0,0,0,15.0,3.0,3.0,80.0,2.0,10.0,4.0,4.0,10.0,7.0,0.0,8.0,0
45.0,1,364.0,1,25.0,3.0,3,1.0,1306.0,2.0,0,83.0,3.0,5.0,3,2.0,2,18061.0,13035.0,3.0,0,0,22.0,4.0,3.0,80.0,0.0,22.0,4.0,3.0,0.0,0.0,0.0,0.0,0
39.0,2,412.0,1,13.0,4.0,3,1.0,1307.0,3.0,0,94.0,2.0,4.0,3,2.0,0,17123.0,17334.0,6.0,0,1,13.0,3.0,4.0,80.0,2.0,21.0,4.0,3.0,19.0,9.0,15.0,2.0,0
